timestamp_of_crash,state_name,manner_of_collision_name,latitude,longitude,manner_of_collision_name_1,atmospheric_conditions_name,light_condition_name,hit_and_run,body_type_name,vehicle_model_year,driver_distracted_by_name,person_type_name,injury_severity_name,first_harmful_event_name,seating_position_name,age,sex,police_reported_alcohol_involvement,died_at_scene_en_route,police_reported_drug_involvement
2015-05-18T12:21:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",33.6188,-117.8859,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),2010,Not Reported,Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Curb,Front Seat – Right Side,19,Female,Not Reported,Not Applicable,Not Reported
2015-05-18T12:21:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",33.6188,-117.8859,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),2010,Not Reported,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Curb,Front Seat – Left Side (Driver's Side),22,Male,No (Alcohol Not Involved),Died at Scene,Yes (Drugs Involved)
2015-09-19T02:52:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",34.04816111,-117.50006944,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Lighted,No / No Hit-and-Run,Station Wagon (Excluding Van and Truck-Based),2003,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Curb,Front Seat – Left Side (Driver's Side),44,Male,Yes (Alcohol Involved),Died at Scene,No (Drugs Not Involved)
2015-10-25T22:14:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",33.92042222,-118.10803333,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,4-Door Sedan/Hardtop,2004,Not Distracted,Passenger of a Motor Vehicle In-Transport,No Apparent Injury (O),Tree (Standing Only),Front Seat – Right Side,18,Female,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-10-25T22:14:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",33.92042222,-118.10803333,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,4-Door Sedan/Hardtop,2004,Not Distracted,Passenger of a Motor Vehicle In-Transport,Fatal Injury (K),Tree (Standing Only),Second Seat – Right Side,21,Male,No (Alcohol Not Involved),Died at Scene,No (Drugs Not Involved)
2015-10-25T22:14:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",33.92042222,-118.10803333,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,4-Door Sedan/Hardtop,2004,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Tree (Standing Only),Front Seat – Left Side (Driver's Side),21,Male,Unknown (Police Reported),Not Applicable,Unknown (Police Reported)
2015-10-25T22:14:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",33.92042222,-118.10803333,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2012,Not Distracted,Passenger of a Motor Vehicle In-Transport,No Apparent Injury (O),Tree (Standing Only),Front Seat – Right Side,18,Female,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-10-25T22:14:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",33.92042222,-118.10803333,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2012,Not Distracted,Passenger of a Motor Vehicle In-Transport,Fatal Injury (K),Tree (Standing Only),Second Seat – Right Side,21,Male,No (Alcohol Not Involved),Died at Scene,No (Drugs Not Involved)
2015-10-25T22:14:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",33.92042222,-118.10803333,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2012,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Tree (Standing Only),Front Seat – Left Side (Driver's Side),21,Male,Unknown (Police Reported),Not Applicable,Unknown (Police Reported)
2015-11-20T12:12:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",34.27221944,-118.55603889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",2007,By Other Occupant(s),Driver of a Motor Vehicle In-Transport,No Apparent Injury (O),Other Fixed Object,Front Seat – Left Side (Driver's Side),44,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-11-20T12:12:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",34.27221944,-118.55603889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",2007,By Other Occupant(s),Occupant of a Motor Vehicle Not In-Transport,No Apparent Injury (O),Other Fixed Object,Front Seat – Left Side (Driver's Side),39,Male,Not Reported,Not Applicable,Not Reported
2015-11-20T12:12:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",34.27221944,-118.55603889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",2007,By Other Occupant(s),Passenger of a Motor Vehicle In-Transport,Fatal Injury (K),Other Fixed Object,Front Seat – Right Side,34,Male,Not Reported,Not Applicable,Not Reported
2015-09-26T13:40:00Z,California,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",38.45350556,-122.73607222,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Minivan,1998,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Object Fell From Motor Vehicle In-Transport (Since 2013),Front Seat – Left Side (Driver's Side),23,Male,Not Reported,Died at Scene,Not Reported
2015-04-05T21:05:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.65368889,-74.18936944,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,4-Door Sedan/Hardtop,1999,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Rollover/Overturn,Front Seat – Left Side (Driver's Side),33,Male,Yes (Alcohol Involved),Not Applicable,Not Reported
2015-06-28T20:05:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.70627222,-74.07898889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dusk,No / No Hit-and-Run,2-Door Sedan/Hardtop/Coupe,2004,Not Distracted,Driver of a Motor Vehicle In-Transport,No Apparent Injury (O),Pedestrian,Front Seat – Left Side (Driver's Side),20,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-06-28T20:05:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.70627222,-74.07898889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dusk,No / No Hit-and-Run,2-Door Sedan/Hardtop/Coupe,2004,Not Distracted,Pedestrian,Fatal Injury (K),Pedestrian,Not a Motor Vehicle Occupant (2005-Later),8,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-07-04T19:27:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.65034444,-74.19545556,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Large Van – Includes Van-Based Buses,1999,Not Distracted,Driver of a Motor Vehicle In-Transport,No Apparent Injury (O),Pedestrian,Front Seat – Left Side (Driver's Side),28,Female,Unknown (Police Reported),Not Applicable,Unknown (Police Reported)
2015-07-04T19:27:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.65034444,-74.19545556,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Large Van – Includes Van-Based Buses,1999,Not Distracted,Driver of a Motor Vehicle In-Transport,No Apparent Injury (O),Pedestrian,Front Seat – Left Side (Driver's Side),50,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-07-04T19:27:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.65034444,-74.19545556,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Large Van – Includes Van-Based Buses,1999,Not Distracted,Passenger of a Motor Vehicle In-Transport,No Apparent Injury (O),Pedestrian,Second Seat – Middle,18,Female,Not Reported,Not Applicable,Not Reported
2015-07-04T19:27:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.65034444,-74.19545556,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Large Van – Includes Van-Based Buses,1999,Not Distracted,Pedestrian,Fatal Injury (K),Pedestrian,Not a Motor Vehicle Occupant (2005-Later),42,Male,No (Alcohol Not Involved),Died at Scene,No (Drugs Not Involved)
2015-07-04T19:27:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.65034444,-74.19545556,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Large Van – Includes Van-Based Buses,1999,"Inattention (Inattentive), Details Unknown",Driver of a Motor Vehicle In-Transport,No Apparent Injury (O),Pedestrian,Front Seat – Left Side (Driver's Side),28,Female,Unknown (Police Reported),Not Applicable,Unknown (Police Reported)
2015-07-04T19:27:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.65034444,-74.19545556,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Large Van – Includes Van-Based Buses,1999,"Inattention (Inattentive), Details Unknown",Driver of a Motor Vehicle In-Transport,No Apparent Injury (O),Pedestrian,Front Seat – Left Side (Driver's Side),50,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-07-04T19:27:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.65034444,-74.19545556,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Large Van – Includes Van-Based Buses,1999,"Inattention (Inattentive), Details Unknown",Passenger of a Motor Vehicle In-Transport,No Apparent Injury (O),Pedestrian,Second Seat – Middle,18,Female,Not Reported,Not Applicable,Not Reported
2015-07-04T19:27:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.65034444,-74.19545556,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Large Van – Includes Van-Based Buses,1999,"Inattention (Inattentive), Details Unknown",Pedestrian,Fatal Injury (K),Pedestrian,Not a Motor Vehicle Occupant (2005-Later),42,Male,No (Alcohol Not Involved),Died at Scene,No (Drugs Not Involved)
2015-09-01T09:10:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71866944,-74.21201389,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Standard Pickup,2013,Not Distracted,Pedestrian,Fatal Injury (K),Pedestrian,Not a Motor Vehicle Occupant (2005-Later),18,Male,No (Alcohol Not Involved),Died at Scene,Yes (Drugs Involved)
2015-09-01T09:10:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71866944,-74.21201389,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Daylight,No / No Hit-and-Run,Standard Pickup,2013,Not Distracted,Driver of a Motor Vehicle In-Transport,"Injured, Severity Unknown (U) (Since 1978)",Pedestrian,Front Seat – Left Side (Driver's Side),49,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-12-17T15:56:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.85294444,-74.13201667,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Rain,Daylight,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1995,Not Distracted,Driver of a Motor Vehicle In-Transport,No Apparent Injury (O),Pedestrian,Front Seat – Left Side (Driver's Side),32,Female,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-12-17T15:56:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.85294444,-74.13201667,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Rain,Daylight,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1995,Not Distracted,Pedestrian,Fatal Injury (K),Pedestrian,Not a Motor Vehicle Occupant (2005-Later),67,Female,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-01-03T18:19:00Z,New Jersey,Angle,39.47648611,-74.58017778,Angle,Rain,Dark – Lighted,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),2005,"Inattention (Inattentive), Details Unknown",Driver of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),38,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-01-03T18:19:00Z,New Jersey,Angle,39.47648611,-74.58017778,Angle,Rain,Dark – Lighted,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),2005,"Inattention (Inattentive), Details Unknown",Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Second Seat – Left Side,37,Male,Not Reported,Not Applicable,Not Reported
2015-01-03T18:19:00Z,New Jersey,Angle,39.47648611,-74.58017778,Angle,Rain,Dark – Lighted,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),2005,"Inattention (Inattentive), Details Unknown",Passenger of a Motor Vehicle In-Transport,Suspected Serious Injury (A),Motor Vehicle in Transport,Second Seat – Right Side,42,Female,Not Reported,Not Applicable,Not Reported
2015-01-03T18:19:00Z,New Jersey,Angle,39.47648611,-74.58017778,Angle,Rain,Dark – Lighted,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),2005,"Inattention (Inattentive), Details Unknown",Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),33,Female,No (Alcohol Not Involved),Not Applicable,Yes (Drugs Involved)
2015-01-03T18:19:00Z,New Jersey,Angle,39.47648611,-74.58017778,Angle,Rain,Dark – Lighted,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),2005,Not Distracted,Driver of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),38,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-01-03T18:19:00Z,New Jersey,Angle,39.47648611,-74.58017778,Angle,Rain,Dark – Lighted,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),2005,Not Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Second Seat – Left Side,37,Male,Not Reported,Not Applicable,Not Reported
2015-01-03T18:19:00Z,New Jersey,Angle,39.47648611,-74.58017778,Angle,Rain,Dark – Lighted,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),2005,Not Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Serious Injury (A),Motor Vehicle in Transport,Second Seat – Right Side,42,Female,Not Reported,Not Applicable,Not Reported
2015-01-03T18:19:00Z,New Jersey,Angle,39.47648611,-74.58017778,Angle,Rain,Dark – Lighted,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),2005,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),33,Female,No (Alcohol Not Involved),Not Applicable,Yes (Drugs Involved)
2015-12-20T02:30:00Z,New Jersey,Other (End-Swipes and Others),40.75818889,-74.16646944,Other (End-Swipes and Others),Clear,Dark – Lighted,No / No Hit-and-Run,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",1997,Not Distracted,Driver of a Motor Vehicle In-Transport,Possible Injury (C),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),40,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-12-20T02:30:00Z,New Jersey,Other (End-Swipes and Others),40.75818889,-74.16646944,Other (End-Swipes and Others),Clear,Dark – Lighted,No / No Hit-and-Run,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",1997,Not Distracted,Driver of a Motor Vehicle In-Transport,Suspected Serious Injury (A),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),32,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-12-20T02:30:00Z,New Jersey,Other (End-Swipes and Others),40.75818889,-74.16646944,Other (End-Swipes and Others),Clear,Dark – Lighted,No / No Hit-and-Run,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",1997,Not Distracted,Passenger of a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Front Seat – Right Side,27,Female,Not Reported,Not Applicable,Not Reported
2015-12-20T02:30:00Z,New Jersey,Other (End-Swipes and Others),40.75818889,-74.16646944,Other (End-Swipes and Others),Clear,Dark – Lighted,No / No Hit-and-Run,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",1997,Unknown if Distracted,Driver of a Motor Vehicle In-Transport,Possible Injury (C),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),40,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-12-20T02:30:00Z,New Jersey,Other (End-Swipes and Others),40.75818889,-74.16646944,Other (End-Swipes and Others),Clear,Dark – Lighted,No / No Hit-and-Run,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",1997,Unknown if Distracted,Driver of a Motor Vehicle In-Transport,Suspected Serious Injury (A),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),32,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-12-20T02:30:00Z,New Jersey,Other (End-Swipes and Others),40.75818889,-74.16646944,Other (End-Swipes and Others),Clear,Dark – Lighted,No / No Hit-and-Run,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",1997,Unknown if Distracted,Passenger of a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Front Seat – Right Side,27,Female,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Passenger of a Motor Vehicle In-Transport,No Apparent Injury (O),Parked Motor Vehicle (Not In Transport),Third Seat – Left Side,19,Male,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Passenger of a Motor Vehicle In-Transport,No Apparent Injury (O),Parked Motor Vehicle (Not In Transport),Second Seat – Left Side,64,Female,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Passenger of a Motor Vehicle In-Transport,Possible Injury (C),Parked Motor Vehicle (Not In Transport),Third Seat – Middle,59,Male,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Pedestrian,Suspected Minor Injury (B),Parked Motor Vehicle (Not In Transport),Not a Motor Vehicle Occupant (2005-Later),28,Female,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Pedestrian,Suspected Minor Injury (B),Parked Motor Vehicle (Not In Transport),Not a Motor Vehicle Occupant (2005-Later),29,Male,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Occupant of a Motor Vehicle Not In-Transport,Suspected Minor Injury (B),Parked Motor Vehicle (Not In Transport),Front Seat – Left Side (Driver's Side),43,Male,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Parked Motor Vehicle (Not In Transport),Second Seat – Left Side,18,Male,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Parked Motor Vehicle (Not In Transport),Front Seat – Right Side,52,Male,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Parked Motor Vehicle (Not In Transport),Second Seat – Middle,18,Male,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Driver of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Parked Motor Vehicle (Not In Transport),Front Seat – Left Side (Driver's Side),40,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Parked Motor Vehicle (Not In Transport),Third Seat – Left Side,47,Female,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Parked Motor Vehicle (Not In Transport),Third Seat – Middle,55,Female,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Parked Motor Vehicle (Not In Transport),Second Seat – Right Side,54,Male,Not Reported,Not Applicable,Not Reported
2015-11-28T22:32:00Z,New Jersey,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",40.71983889,-74.54943889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Not Lighted,No / No Hit-and-Run,Standard Pickup,2003,Unknown if Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Parked Motor Vehicle (Not In Transport),Second Seat – Right Side,55,Female,Not Reported,Not Applicable,Not Reported
